Brand,Size,Flavor,Rating,Price,CALORIES,TOTAL FAT,CHOLESTEROL,SODIUM,TOTAL CARBOHYDRATE,PROTEIN,CALCIUM,POTASSIUM,DIETARY FIBER,IRON,TOTAL SUGARS,VITAMIN D,VITAMIN D 0MCG,PHOSPHORUS,MAGNESIUM,VITAMIN C (AS ASCORBIC ACID),VITAMIN D (AS CHOLECALCIFEROL),NIACIN (AS NIACINAMIDE),VITAMIN B6 (AS PYRIDOXINE HYDROCHLORIDE),VITAMIN B12 (AS CYANOCOBALAMIN),NIACIN,BIOTIN,FOLATE
RIVALUS,2 Lbs.,Chocolate Peanut Butter,9.3,$22.39,120,1 g,35 mg,75 mg,3 g,24 g,0,0,1 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,2 Lbs.,Rich Chocolate,9.3,$22.39,120,1 g,35 mg,60 mg,3 g,24 g,160 mg,200 mg,1 g,1 mg,1 g,0 mcg,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,2 Lbs.,Soft-Serve Vanilla,9.3,$22.39,110,1 g,35 mg,60 mg,2 g,24 g,130 mg,160 mg,0 g,0 mg,1 g,0,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,5 Lbs.,Rich Chocolate,9.3,$43.99,120,1 g,35 mg,60 mg,3 g,24 g,160 mg,200 mg,0,1 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,5 Lbs.,Soft-Serve Vanilla,9.3,$43.99,110,1 g,35 mg,60 mg,2 g,24 g,130 mg,160 mg,0,0 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Primeval Labs,30 Servings,Caramel Latte,10.0,$42.99,135,3 g,4 mg,95,2 g,25 g,110,154,0,0,0,0,0,85,16,0,0,0,0,0,0,0,0
Primeval Labs,30 Servings,Chocolate Milk,10.0,$42.99,130,2 g,4 mg,94,3 g,25 g,112,177,0,1,0,0,0,92,84,0,0,0,0,0,0,0,0
Primeval Labs,30 Servings,Cocoa Mint Chip,10.0,$42.99,130,2 g,4 mg,95,3 g,25 g,114,176,0,1,0,0,0,91,80,0,0,0,0,0,0,0,0
Primeval Labs,30 Servings,Diner Vanilla,10.0,$42.99,135,3 g,4 mg,96,2 g,25 g,110,157,0,0,0,0,0,86,16,0,0,0,0,0,0,0,0
Primeval Labs,30 Servings,Orange Creamsicle,10.0,$42.99,135,3 g,4 mg,96,2 g,25 g,110,155,0,0,0,0,0,85,16,0,0,0,0,0,0,0,0
REDCON1,12 x 50g Bars,Choco Crisps,8.5,$34.99,0,0,0,0,0,0,30 mg,15 mg,0,0 mg,0,.01 mcg,0,0,0,0,0,0,0,0,0,0,0
REDCON1,12 x 50g Bars,Krunchy Kernel,8.5,$34.99,0,0,0,0,0,0,30 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REDCON1,12 x 50g Bars,Peanut Butter Puff,8.5,$34.99,0,0,0,0,0,0,30 mg,15 mg,0,0 mg,0,.01 mcg,0,0,0,0,0,0,0,0,0,0,0
REDCON1,12 x 50g Bars,Apple Blast,8.5,$34.99,190,0,0,0,0,0,30 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINAFLEX,14 Servings,Vanilla Caramel,3.0,$26.99,180,16 g,5 mg,185 mg,1 g,10 g,18 mg,20 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,2 Lbs.,Chocolate,8.6,$37.59,120,.5 g,0,55 mg,3 g,27 g,109 mg,240 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHP,2 Lbs.,Vanilla Ice Cream,9.6,$33.29,150,2.5 g,78 mg,310 mg,4 g,25 g,120 mg,190 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHP,5 Lbs.,Cookies & Cream,9.6,$53.99,140,3 g,80 mg,85 mg,4 g,25 g,100 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHP,5 Lbs.,Milk Chocolate,9.6,$53.99,140,3 g,70 mg,230 mg,4 g,25 g,95 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHP,5 Lbs.,Vanilla Ice Cream,9.6,$53.99,150,2.5 g,78 mg,310 mg,4 g,25 g,120 mg,190 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUTANT,1.6 Lbs.,Chocolate Cheesecake,9.1,$36.28,120,1.5 g,10 mg,120 mg,2 g,25 g,160 mg,60 mg,0,.6 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
MUTANT,1.6 Lbs.,Coconut Cream,9.1,$36.28,110,1 g,10 mg,60 mg,2 g,25 g,160 mg,120 mg,0,.6 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
MUTANT,1.6 Lbs.,Cookies N Cream,9.1,$36.28,120,1 g,10 mg,120 mg,2 g,25 g,160 mg,120 mg,0,.6 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
MUTANT,1.6 Lbs.,Mint Chocolate Chip,9.1,$36.28,120,1.5 g,10 mg,90 mg,2 g,25 g,160 mg,140 mg,0,.6 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
MUTANT,1.6 Lbs.,Peanut Butter Chocolate,9.1,$36.28,120,1.5 g,10 mg,150 mg,3 g,25 g,160 mg,190 mg,0,1 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
MUTANT,1.6 Lbs.,Strawberry Milkshake,9.1,$36.28,120,1 g,10 mg,120 mg,2 g,25 g,160 mg,120 mg,0,.6 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
MUTANT,1.6 Lbs.,Triple Chocolate,9.1,$36.28,120,1 g,10 mg,110 mg,2 g,25 g,160 mg,190 mg,0,1 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
MUTANT,1.6 Lbs.,Vanilla Ice Cream,9.1,$36.28,110,1 g,10 mg,60 mg,1 g,25 g,160 mg,120 mg,0,.6 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
MUTANT,5 Lbs.,Banana Cream,9.1,$90.63,110,1 g,10 mg,120 mg,2 g,25 g,160 mg,130 mg,0,.6 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
MUTANT,5 Lbs.,Cookies N Cream,9.1,$90.63,120,1 g,10 mg,120 mg,2 g,25 g,160 mg,120 mg,0,.6 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
MUTANT,5 Lbs.,Mint Chocolate Chip,9.1,$90.63,120,1.5 g,10 mg,90 mg,2 g,25 g,160 mg,140 mg,0,.6 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
MUTANT,5 Lbs.,Peanut Butter Chocolate,9.1,$90.63,120,1.5 g,10 mg,150 mg,3 g,25 g,160 mg,190 mg,0,1 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
MUTANT,5 Lbs.,Vanilla Ice Cream,9.1,$90.63,110,1 g,10 mg,60 mg,1 g,25 g,160 mg,120 mg,0,.6 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Swolverine,2 Lbs.,Chocolate Milkshake,,$52.99,110,.5 g,5 mg,65 mg,2 g,26 g,122 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swolverine,2 Lbs.,Honey Cinnamon PB,,$52.99,110,.5 g,5 mg,65 mg,1 g,26 g,125 mg,140 mg,0,0,0,0,0,140 mg,20 mg,0,0,0,0,0,0,0,0
Swolverine,2 Lbs.,Vanilla Milkshake,,$52.99,110,.5 g,0,70 mg,1 g,26 g,125 mg,140 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTD Sports,1.6 Lbs.,Fruity Cereal Crunch,8.5,$28.49,110,0 g,0 mg,65 mg,1 g,25 g,0,130 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTD Sports,4 Lbs.,Coco Cereal,8.5,$65.99,110,0 g,0 mg,105 mg,2 g,25 g,0,170 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTD Sports,4 Lbs.,Fruity Cereal,8.5,$65.99,110,0 g,0 mg,65 mg,1 g,25 g,0,130 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Universal Nutrition,2 Lbs.,Cookies & Cream,8.8,$30.49,110,0 g,2 mg,85 mg,2 g,25 g,0,170 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Universal Nutrition,2 Lbs.,Chocolate Shake,8.8,$31.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Universal Nutrition,2 Lbs.,Strawberry Shake,8.8,$31.99,110,0 g,2 mg,90 mg,2 g,25 g,0,180 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Universal Nutrition,2 Lbs.,Vanilla Shake,8.8,$31.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Core Nutritionals,15 Servings,Chocolate,9.9,$36.99,295,1 g,.9 mg,90 mg,43 g,28 g,0,210 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Core Nutritionals,28 Servings,Peanut Butter Toffee,9.9,$73.70,249,1 g,10 mg,61 mg,36 g,24 g,80 mg,88 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Core Nutritionals,28 Servings,Chocolate Brownie Batter,9.9,$85.99,249,1 g,12 mg,67 mg,36 g,24 g,80 mg,184 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Body Fortress,2 Lbs.,Chocolate,8.0,$37.99,200,5 g,125 mg,110 mg,8 g,30 g,132 mg,260 mg,0,0,0,0,0,115 mg,31 mg,0,0,0,0,0,0,0,0
Body Fortress,2 Lbs.,Chocolate Peanut Butter,8.0,$37.99,190,4.5 g,105 mg,100 mg,9 g,30 g,126 mg,250 mg,0,0,0,0,0,122 mg,35 mg,0,0,0,0,0,0,0,0
Body Fortress,2 Lbs.,Vanilla,8.0,$37.99,210,5 g,135 mg,105 mg,8 g,30 g,128 mg,140 mg,0,0,0,0,0,99 mg,19 mg,0,0,0,0,0,0,0,0
Six Star Pro Nutrition,1.5 Lbs.,Decadent Chocolate,9.5,$32.99,150,2.5 g,80 mg,210 mg,3 g,30 g,130 mg,0,0,1 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Core Nutritionals,3 Lbs.,Peanut Butter Toffee,9.7,$80.99,110,1 g,1 mg,41 mg,1 g,24 g,0,27 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Core Nutritionals,3 Lbs.,Chocolate Decadence,9.7,$81.99,105,1 g,1 mg,41 mg,1 g,23 g,0,83 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Core Nutritionals,3 Lbs.,Vanilla Cake,9.7,$81.99,100,0 g,1 mg,69 mg,1 g,24 g,100 mg,90 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFIT Supps,2 Lbs.,Chocolate,10.0,$31.99,120,0,0,200 mg,3 g,28 g,170 mg,0,0,.79 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MFIT Supps,2 Lbs.,Vanilla,10.0,$31.99,120,0,0,160 mg,2 g,28 g,164 mg,170 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Performance Inspired Nutrition,2 Lbs.,Chocolate Passion,,$37.99,130,1 g,15 mg,150 mg,4 g,25 g,77 mg,200 mg,0,1 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Performance Inspired Nutrition,2 Lbs.,Gourmet Vanilla,,$37.99,130,1 g,15 mg,160 mg,3 g,25 g,77 mg,50 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myogenix,2 Lbs.,Chocolate Mint,,$53.40,160,1 g,5 mg,180 mg,4 g,30 g,0,370 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evlution Nutrition,5 Lbs.,Double Rich Chocolate,9.4,$48.74,150,2 g,95 mg,240 mg,6 g,25 g,140 mg,250 mg,0,.8 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Evlution Nutrition,5 Lbs.,Vanilla Ice Cream,9.4,$48.74,150,2 g,95 mg,240 mg,8 g,25 g,140 mg,170 mg,0,.3 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Body Nutrition,4 Lb.,Chocolate Peanut Butter Cup,9.3,$82.99,120,1.5 g,5 mg,40 mg,2.5 g,28 g,120 mg,140 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFIT Supps,5 Lbs.,Chocolate,,$51.99,350,7 g,0,300 mg,44 g,28 g,217 mg,380 mg,0,.09 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MFIT Supps,5 Lbs.,Vanilla,,$51.99,350,7 g,0,250 mg,43 g,28 g,213 mg,250 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iForce Nutrition,5 Lbs.,Milk Chocolate,9.3,$92.69,140,.5 g,5 mg,80 mg,3 g,30 g,150 mg,200 mg,0,1 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Myogenix,2 Lbs.,Milk Chocolate,,$45.35,120,1 g,5 mg,290 mg,2 g,25 g,0,360 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myogenix,2 Lbs.,Salted Caramel,,$45.35,110,0 g,10 mg,280 mg,1 g,25 g,0,180 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myogenix,2 Lbs.,Vanilla,,$45.35,110,0 g,10 mg,130 mg,1 g,25 g,0,180 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myogenix,5 Lbs.,Salted Caramel,,$102.99,110,0 g,10 mg,280 mg,1 g,25 g,0,180 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule One Proteins,38 Servings,Vanilla Creme,,$43.99,110,0 g,5 mg,45 mg,1 g,25 g,120 mg,150 mg,0,0 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Kaged Muscle,2 Lbs.,Chocolate Shake,8.9,$34.99,130,.5 g,20 mg,75 mg,4 g,0,590 mg,190 mg,0 g,.8 mg,1 g,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Kaged Muscle,2 Lbs.,Vanilla Shake,8.9,$34.99,120,.5 g,20 mg,75 mg,3 g,0,590 mg,90 mg,0 g,0 mg,1 g,0 mcg,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,5 Lbs.,Chocolate Fudge,9.1,$26.99,560,7 g,75 mg,350 mg,90 g,30 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,5 Lbs.,Chocolate Peanut Butter,9.1,$26.99,560,6 g,90 mg,230 mg,95 g,30 g,240 mg,600 mg,0,3 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,5 Lbs.,Cinnamon Toast Cereal,9.1,$26.99,570,6 g,105 mg,330 mg,98 g,30 g,75 mg,235 mg,0,1 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,5 Lbs.,Cookies & Creme,9.1,$26.99,0,7 g,105 mg,360 mg,97 g,30 g,250 mg,525 mg,0,2 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,5 Lbs.,Creamy Vanilla,9.1,$26.99,560,7 g,75 mg,370 mg,90 g,30 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,5 Lbs.,S'Mores,9.1,$26.99,570,7 g,105 mg,360 mg,96 g,30 g,250 mg,525 mg,0,1 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,10 Lbs.,Creamy Vanilla,9.1,$62.24,560,7 g,75 mg,370 mg,90 g,30 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,12 Lbs.,Chocolate Fudge,9.1,$50.99,560,7 g,75 mg,350 mg,0,30 g,240 mg,600 mg,0,3 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,12 Lbs.,Chocolate Peanut Butter,9.1,$50.99,560,6 g,90 mg,230 mg,0,30 g,240 mg,600 mg,0,3 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,12 Lbs.,Cinnamon Toast Cereal,9.1,$50.99,570,6 g,105 mg,330 mg,0,30 g,265 mg,450 mg,0,1 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,12 Lbs.,Cookies & Crème,9.1,$50.99,570,7 g,105 mg,360 mg,0,30 g,250 mg,525 mg,0,2 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,12 Lbs.,Creamy Vanilla,9.1,$50.99,560,7 g,75 mg,370 mg,0,30 g,210 mg,470 mg,0,0 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,12 Lbs.,S'mores,9.1,$50.99,570,7 g,105 mg,360 mg,0,30 g,250 mg,525 mg,0,1 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Muscle Beach Nutrition,2 Lbs.,Chocolate,9.4,$22.49,140,2.5 g,25 mg,150 mg,3 g,24 g,277 mg,217 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscle Beach Nutrition,2 Lbs.,Cookies 'N Cream,9.4,$22.49,130,2.5 g,25 mg,150 mg,3 g,24 g,274 mg,125 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscle Beach Nutrition,2 Lbs.,Peanut Butter Cookie,9.4,$22.49,140,2.5 g,25 mg,170 mg,3 g,24 g,306 mg,149 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscle Beach Nutrition,2 Lbs.,Vanilla,9.4,$22.49,130,2.5 g,25 mg,90 mg,3 g,24 g,273 mg,118 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscle Beach Nutrition,4 Lbs.,Cookies 'N Cream,9.4,$37.49,130,2.5 g,25 mg,150 mg,3 g,24 g,274 mg,125 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscle Beach Nutrition,4 Lbs.,Vanilla,9.4,$37.49,130,2.5 g,25 mg,90 mg,3 g,24 g,273 mg,118 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscle Beach Nutrition,4 Lbs.,Chocolate,9.4,$49.99,140,2.5 g,25 mg,150 mg,3 g,24 g,277 mg,217 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscle Beach Nutrition,4 Lbs.,Peanut Butter Cookie,9.4,$49.99,140,2.5 g,25 mg,170 mg,3 g,24 g,306 mg,149 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABB,12 Bottles,Cookies & Cream,9.0,$48.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascent,2 Lbs.,Chocolate,8.8,$40.49,130,1 g,45 mg,140 mg,5 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascent,2 Lbs.,Vanilla Bean,8.8,$40.49,110,1 g,45 mg,30 mg,2 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NutraBio,2 Lbs.,Alpine Vanilla,8.0,$39.99,110,.5 g,10 mg,85 mg,1 g,25 g,385 mg,119 mg,0,0,0,0,0,169 mg,13 mg,0,0,0,0,0,0,0,0
Six Star Pro Nutrition,2 Lbs.,Triple Chocolate,9.2,$27.99,120,.5 g,15 mg,170 mg,9 mg,20 g,460 mg,0,0,.97 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
NutraBio,6 Lbs.,Chocolate,9.1,$49.99,650,6 g,115 mg,182 mg,100 g,53 g,695 mg,0,0,1.3 mg,0,0,0,0,0,0,0,0,0,0,0,300 mcg,0
NutraBio,6 Lbs.,Vanilla,9.1,$49.99,650,6 g,115 mg,182 mg,99 g,53 g,691 mg,0,0,791 mcg,0,0,0,0,0,0,0,0,0,0,0,300 mcg,0
Body Nutrition,2 Lbs.,Chocolate Peanut Butter Cup,9.1,$52.99,120,1.5 g,0,80 mg,5 g,24 g,220 mg,80 mg,0,1.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Body Nutrition,2 Lbs.,Dark Chocolate,9.1,$52.99,110,1 g,0,80 mg,5 g,24 g,220 mg,80 mg,0,1.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Body Nutrition,4 Lbs.,Chocolate Peanut Butter Cup,9.1,$84.99,120,1.5 g,0,80 mg,5 g,24 g,220 mg,80 mg,0,1.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Body Nutrition,4 Lbs.,CinnaBun,9.1,$84.99,110,1 g,0,80 mg,5 g,24 g,220 mg,80 mg,0,1.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Body Nutrition,4 Lbs.,Dark Chocolate,9.1,$84.99,110,1 g,0,80 mg,5 g,24 g,220 mg,80 mg,0,1.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Body Nutrition,4 Lbs.,Vanilla Bean,9.1,$84.99,110,.5 g,0,80 mg,5 g,25 g,220 mg,80 mg,0,1.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Myogenix,30 Servings,Milk Chocolate,8.6,$51.99,140,4 g,10 mg,270 mg,8 g,21 g,0,290 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myogenix,30 Servings,Vanilla,8.6,$51.99,130,3.5 g,5 mg,170 mg,7 g,21 g,0,105 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myogenix,60 Servings,Vanilla,8.6,$100.99,130,3.5 g,5 mg,170 mg,7 g,21 g,0,105 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evlution Nutrition,6 Lbs.,Vanilla Ice Cream,9.1,$49.99,1250,5 g,190 mg,540 mg,251 g,50 g,320 mg,340 mg,0,.6 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Evlution Nutrition,12 Lbs.,Double Rich Chocolate,9.1,$44.99,1260,6 g,190 mg,540 mg,251 g,50 g,330 mg,770 mg,0,3.3 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Evlution Nutrition,12 Lbs.,Vanilla Ice Cream,9.1,$44.99,1250,5 g,190 mg,540 mg,251 g,50 g,320 mg,340 mg,0,.6 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
MHP,6 Lbs.,Cookies & Cream,10.0,$37.39,1350,15 g,154 mg,330 mg,250 g,50 g,258 mg,651 mg,0,1.4 mg,0,0 mcg,0,215 mg,0,0,0,0,0,0,0,0,0
MHP,6 Lbs.,French Vanilla Crème,10.0,$37.39,1350,15 g,155 mg,230 mg,252 g,50 g,250 mg,600 mg,0,.6 mg,0,0 mcg,0,210 mg,0,0,0,0,0,0,0,0,0
MHP,6 Lbs.,Milk Chocolate,10.0,$37.39,1350,17 g,138 mg,410 mg,253 g,50 g,260 mg,1398 mg,0,9.3 mg,0,0 mcg,0,350 mg,0,0,0,0,0,0,0,0,0
MHP,12 Lbs.,Cookies & Cream,10.0,$48.74,1350,15 g,154 mg,330 mg,250 g,50 g,258 mg,651 mg,0,1.4 mg,0,0 mcg,0,215 mg,0,0,0,0,0,0,0,0,0
MHP,12 Lbs.,French Vanilla Crème,10.0,$48.74,1350,15 g,155 mg,230 mg,252 g,50 g,250 mg,600 mg,0,.6 mg,0,0 mcg,0,210 mg,0,0,0,0,0,0,0,0,0
MHP,12 Lbs.,Milk Chocolate,10.0,$48.74,1350,17 g,138 mg,410 mg,253 g,50 g,260 mg,1398 mg,0,9.3 mg,0,0 mcg,0,350 mg,0,0,0,0,0,0,0,0,0
RSP Nutrition,12 Lbs.,Chocolate,8.6,$47.98,1210,6 g,155 mg,480 mg,241 g,50 g,950 mg,890 mg,0,3.8 mg,0,1.2 mcg,0,0,0,0,0,0,0,0,0,0,0
RSP Nutrition,12 Lbs.,Vanilla,8.6,$47.98,1190,5 g,155 mg,470 mg,238 g,50 g,935 mg,560 mg,0,.6 mg,0,1.2 mcg,0,0,0,0,0,0,0,0,0,0,0
Universal Nutrition,2.55 Lbs.,Chocolate Shake,7.2,$14.99,820,3.5 g,95 mg,550 mg,161 g,37 g,250 mg,528 mg,0,0,0,380 IU,0,200 mg,77 mg,0,0,0,0,0,19 mg,0,0
Universal Nutrition,2.55 Lbs.,Cookies & Cream,7.2,$14.99,830,3 g,95 mg,580 mg,163 g,37 g,250 mg,300 mg,0,0,0,380 IU,0,163 mg,43 mg,0,0,0,0,0,19 mg,0,0
Universal Nutrition,2.55 Lbs.,Strawberry Shake,7.2,$14.99,820,3 g,100 mg,550 mg,161 g,37 g,250 mg,300 mg,0,0,0,380 IU,0,163 mg,43 mg,0,0,0,0,0,19 mg,0,0
Universal Nutrition,2.55 Lbs.,Vanilla Shake,7.2,$14.99,820,3 g,100 mg,560 mg,161 g,37 g,250 mg,300 mg,0,0,0,380 IU,0,163 mg,43 mg,0,0,0,0,0,19 mg,0,0
Universal Nutrition,5.1 Lbs.,Chocolate Shake,7.2,$23.99,820,3.5 g,95 mg,550 mg,161 g,37 g,250 mg,528 mg,0,0,0,380 IU,0,200 mg,77 mg,0,0,0,0,0,19 mg,0,0
Universal Nutrition,5.1 Lbs.,Cookies & Cream,7.2,$23.99,830,3 g,95 mg,580 mg,163 g,37 g,250 mg,300 mg,0,0,0,380 IU,0,163 mg,43 mg,0,0,0,0,0,19 mg,0,0
Universal Nutrition,5.1 Lbs.,Vanilla Shake,7.2,$23.99,820,3 g,100 mg,560 mg,161 g,37 g,250 mg,300 mg,0,0,0,380 IU,0,163 mg,43 mg,0,0,0,0,0,19 mg,0,0
Universal Nutrition,13 Lbs.,Chocolate,7.2,$52.99,820,3.5 g,95 mg,550 mg,161 g,37 g,250 mg,528 mg,0,0,0,380 IU,0,200 mg,77 mg,0,0,0,0,0,19 mg,0,0
Universal Nutrition,13 Lbs.,Cookies & Cream,7.2,$52.99,830,3 g,95 mg,580 mg,163 g,37 g,250 mg,300 mg,0,0,0,380 IU,0,163 mg,43 mg,0,0,0,0,0,19 mg,0,0
Universal Nutrition,13 Lbs.,Pina Colada,7.2,$52.99,840,5 g,100 mg,550 mg,162 g,37 g,250 mg,300 mg,0,0,0,380 IU,0,163 mg,43 mg,0,0,0,0,0,19 mg,0,0
Universal Nutrition,13 Lbs.,Vanilla,7.2,$52.99,820,3 g,100 mg,560 mg,161 g,37 g,250 mg,300 mg,0,0,0,380 IU,0,163 mg,43 mg,0,0,0,0,0,19 mg,0,0
Universal Nutrition,3.8 Lbs.,Chocolate Ice Cream,8.9,$28.99,600,6 g,130 mg,275 mg,84 g,53 g,0,700 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Universal Nutrition,3.8 Lbs.,Cookies & Cream,8.9,$28.99,610,6 g,135 mg,230 mg,85 g,53 g,0,400 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Universal Nutrition,3.8 Lbs.,Vanilla Ice Cream,8.9,$28.99,600,5 g,130 mg,225 mg,87 g,52 g,0,390 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Universal Nutrition,6.85 Lbs.,Banana Ice Cream,8.9,$44.99,600,5 g,130 mg,225 mg,87 g,52 g,0,400 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Universal Nutrition,6.85 Lbs.,Chocolate Ice Cream,8.9,$44.99,600,6 g,130 mg,275 mg,84 g,53 g,0,700 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
